nivel_ruido,gases_toxicos,horas_turno,iluminacao,epis_usado,setor,clima,risco
,35.93890822208444,11.0,204.0,sim,soldagem,frio,alto
77.0,42.81955471508335,,135.0,não,montagem,moderado,alto
107.0,49.89626190865917,11.0,179.0,não,soldagem,moderado,
79.0,16.042733526676113,9.0,200.0,não,soldagem,moderado,alto
112.0,16.469131229057083,6.0,389.0,sim,soldagem,quente,alto
83.0,49.567419703509216,6.0,264.0,sim,pintura,frio,alto
88.0,21.00247982030856,10.0,532.0,sim,montagem,quente,baixo
77.0,27.325668394752373,11.0,212.0,não,soldagem,frio,alto
72.0,34.8448403755148,7.0,256.0,não,montagem,moderado,alto
,40.53959204432005,7.0,442.0,não,soldagem,moderado,alto
88.0,27.4796121256763,11.0,280.0,sim,pintura,moderado,baixo
74.0,12.513668128497702,9.0,207.0,sim,pintura,moderado,baixo
79.0,5.631779347833277,9.0,845.0,não,montagem,quente,alto
98.0,38.754000452816314,7.0,273.0,não,pintura,,alto
102.0,4.296227773522987,11.0,464.0,não,pintura,quente,alto
117.0,9.500841441165104,9.0,826.0,sim,montagem,,alto
84.0,10.318338288856927,10.0,269.0,não,montagem,quente,alto
75.0,1.7454980768283723,10.0,596.0,não,soldagem,,alto
81.0,42.51012886449722,11.0,647.0,não,montagem,quente,alto
78.0,40.5615943284674,11.0,432.0,não,soldagem,frio,alto
119.0,13.505217207232146,8.0,114.0,sim,montagem,quente,alto
75.0,39.37988838777747,6.0,766.0,não,soldagem,frio,alto
90.0,18.738744960756886,7.0,873.0,,pintura,moderado,baixo
113.0,4.254269171394914,11.0,548.0,sim,pintura,moderado,alto
99.0,25.744440536402823,10.0,870.0,não,soldagem,moderado,alto
87.0,13.484341926821747,8.0,811.0,sim,soldagem,moderado,baixo
103.0,5.107120918613939,11.0,862.0,não,montagem,quente,alto
85.0,12.182813988869762,7.0,149.0,não,pintura,quente,alto
,13.285011863518731,11.0,412.0,sim,montagem,quente,
80.0,27.914121985617886,8.0,483.0,não,soldagem,moderado,alto
91.0,30.41180948867414,7.0,334.0,não,soldagem,quente,alto
71.0,7.456706598657414,9.0,387.0,sim,soldagem,quente,baixo
70.0,38.98857535997849,6.0,791.0,sim,pintura,moderado,alto
106.0,46.74446495595223,11.0,721.0,sim,montagem,quente,alto
,11.522402497233507,7.0,670.0,não,pintura,quente,alto
100.0,1.587898030907292,10.0,830.0,sim,montagem,moderado,alto
74.0,41.71564082033489,9.0,115.0,não,soldagem,frio,alto
104.0,36.80441822118234,11.0,278.0,não,soldagem,quente,alto
71.0,14.127116407358187,8.0,600.0,sim,montagem,frio,baixo
91.0,25.713696226371457,,598.0,sim,pintura,quente,alto
91.0,35.902680399099054,9.0,147.0,sim,soldagem,frio,alto
99.0,10.862532048568374,11.0,435.0,sim,,moderado,alto
94.0,14.04209515226545,7.0,865.0,sim,pintura,frio,alto
104.0,32.807833715994214,9.0,907.0,sim,montagem,frio,alto
108.0,22.150893039937213,8.0,580.0,não,montagem,quente,alto
93.0,3.2485509376040387,7.0,480.0,não,montagem,moderado,alto
104.0,26.76104760760455,10.0,976.0,sim,pintura,moderado,alto
115.0,43.26128401304473,8.0,691.0,sim,soldagem,frio,alto
116.0,,9.0,647.0,não,montagem,moderado,alto
90.0,15.692359369031866,10.0,810.0,não,pintura,quente,alto
104.0,2.5170903550913506,7.0,960.0,sim,montagem,moderado,alto
102.0,7.248991779891351,10.0,665.0,não,montagem,moderado,
102.0,4.740716958997238,8.0,587.0,sim,,frio,alto
,27.747780439775372,7.0,334.0,não,pintura,quente,alto
106.0,18.853409995394486,7.0,127.0,sim,montagem,moderado,alto
95.0,23.15693379078352,11.0,458.0,sim,montagem,frio,alto
71.0,37.9314384717233,10.0,179.0,sim,montagem,moderado,alto
113.0,49.919324450287775,7.0,863.0,não,montagem,moderado,alto
,46.9352526075207,8.0,997.0,sim,montagem,moderado,alto
115.0,8.152228188449678,10.0,,não,soldagem,quente,alto
74.0,33.87071216002609,6.0,287.0,sim,montagem,quente,alto
112.0,20.549973040977903,11.0,797.0,não,soldagem,frio,alto
94.0,3.652282737369278,10.0,583.0,não,soldagem,moderado,alto
87.0,27.920441521643575,6.0,488.0,não,soldagem,moderado,baixo
105.0,16.38579370979409,7.0,112.0,não,soldagem,moderado,alto
85.0,27.719328380804004,6.0,425.0,não,montagem,frio,baixo
72.0,23.35015536386044,9.0,596.0,sim,,frio,
119.0,14.674931886346926,9.0,598.0,não,montagem,moderado,alto
88.0,18.83311686200911,10.0,491.0,sim,montagem,quente,baixo
117.0,41.02798641491204,9.0,940.0,não,soldagem,moderado,alto
108.0,44.0053351569427,9.0,180.0,sim,soldagem,frio,alto
99.0,15.464871526398976,11.0,613.0,não,pintura,moderado,alto
78.0,31.01124429471763,6.0,966.0,não,soldagem,moderado,alto
71.0,42.60821093525066,7.0,237.0,não,montagem,frio,alto
112.0,39.52894225630068,11.0,965.0,sim,montagem,moderado,alto
115.0,16.476157015168706,6.0,359.0,não,montagem,,alto
92.0,6.920742228440852,11.0,902.0,sim,soldagem,frio,alto
104.0,31.06765273609571,10.0,202.0,não,,moderado,alto
76.0,3.394486609823738,10.0,725.0,sim,montagem,frio,baixo
75.0,41.056272864005685,7.0,874.0,sim,pintura,moderado,
70.0,,8.0,513.0,sim,pintura,frio,baixo
,35.95718990461321,11.0,929.0,sim,montagem,frio,alto
111.0,8.874521697727694,11.0,378.0,não,montagem,quente,alto
98.0,8.411548347465864,8.0,553.0,sim,pintura,moderado,alto
74.0,10.397786405364052,9.0,808.0,não,montagem,frio,alto
82.0,38.64548847167033,11.0,254.0,sim,pintura,,alto
84.0,13.74746959848958,6.0,981.0,não,pintura,moderado,baixo
70.0,47.278750195752394,11.0,889.0,não,soldagem,frio,alto
92.0,3.5531699565193255,,496.0,não,,moderado,alto
112.0,31.967507638881777,9.0,686.0,sim,montagem,moderado,alto
82.0,39.85931274919759,10.0,760.0,não,montagem,quente,alto
110.0,27.501084871393378,10.0,131.0,não,montagem,frio,alto
80.0,0.42249081602698246,7.0,733.0,não,pintura,quente,alto
81.0,46.49575052157832,8.0,786.0,sim,montagem,frio,alto
100.0,31.10783169910725,10.0,361.0,sim,soldagem,moderado,alto
89.0,48.31040032719241,9.0,673.0,não,montagem,quente,alto
78.0,12.029491198445418,10.0,675.0,não,montagem,moderado,alto
90.0,21.482866666667416,8.0,521.0,sim,pintura,quente,baixo
82.0,17.731611568553184,11.0,234.0,não,montagem,moderado,alto
74.0,38.620770276999195,7.0,238.0,sim,soldagem,frio,alto
106.0,24.366345247954513,9.0,383.0,não,pintura,frio,
98.0,15.655100153681294,8.0,896.0,sim,pintura,quente,alto
99.0,7.725547359698065,7.0,651.0,sim,pintura,quente,alto
111.0,23.129429956679136,10.0,382.0,não,montagem,moderado,alto
106.0,46.26282783395075,11.0,387.0,sim,montagem,quente,alto
80.0,26.428172601780492,10.0,812.0,não,pintura,frio,alto
101.0,3.5392174432403833,11.0,247.0,,soldagem,quente,alto
118.0,37.00391795243313,,,sim,soldagem,,alto
99.0,36.38753059363988,11.0,399.0,sim,soldagem,quente,alto
95.0,1.8956009302227572,11.0,840.0,sim,montagem,quente,alto
108.0,31.01590423729284,9.0,835.0,sim,pintura,quente,alto
74.0,46.97182242335706,10.0,469.0,sim,pintura,frio,
104.0,41.757789433982055,11.0,610.0,sim,montagem,frio,alto
108.0,47.54207321080078,11.0,284.0,não,montagem,frio,alto
74.0,6.02744148873634,8.0,733.0,não,soldagem,frio,alto
73.0,10.547177481651493,,598.0,não,montagem,quente,alto
110.0,10.697823686954976,7.0,,não,montagem,moderado,alto
74.0,45.6794083479357,6.0,613.0,não,pintura,quente,alto
81.0,17.197779844717576,6.0,163.0,sim,,quente,baixo
75.0,19.968088408088263,11.0,399.0,não,pintura,quente,alto
99.0,43.63094470950754,7.0,940.0,não,pintura,moderado,alto
112.0,31.54981341442637,7.0,406.0,não,pintura,moderado,alto
107.0,19.61753290298544,9.0,943.0,sim,pintura,frio,alto
119.0,3.6439094886321968,6.0,261.0,não,,moderado,alto
112.0,,8.0,318.0,sim,soldagem,quente,alto
77.0,15.613964860135148,8.0,102.0,não,pintura,frio,alto
78.0,14.665323494415611,10.0,587.0,não,montagem,frio,alto
75.0,33.09901236605411,6.0,738.0,não,soldagem,moderado,alto
86.0,22.319089911003402,9.0,739.0,sim,pintura,frio,baixo
113.0,34.11562872305901,6.0,540.0,sim,montagem,quente,alto
114.0,16.60284040288691,6.0,659.0,sim,pintura,frio,alto
97.0,45.8447397282196,10.0,539.0,não,montagem,moderado,alto
103.0,,9.0,118.0,não,pintura,frio,alto
98.0,24.96953772134326,11.0,795.0,não,soldagem,quente,alto
88.0,45.59796972707075,9.0,932.0,sim,montagem,quente,alto
96.0,34.180828782621866,6.0,282.0,sim,soldagem,frio,alto
87.0,3.760317663180474,11.0,706.0,,soldagem,frio,alto
,42.846290858241076,10.0,945.0,sim,pintura,quente,alto
75.0,11.729261797940971,6.0,388.0,não,pintura,quente,baixo
89.0,25.647690792152133,7.0,768.0,sim,soldagem,moderado,baixo
95.0,15.037205468256982,9.0,,não,pintura,moderado,alto
118.0,20.771492002744758,8.0,,não,soldagem,quente,alto
95.0,47.33953981266332,6.0,248.0,não,pintura,moderado,alto
117.0,7.13380452229746,6.0,995.0,não,pintura,frio,alto
76.0,12.565340264078623,9.0,,não,pintura,quente,alto
109.0,16.693928415531378,8.0,716.0,não,pintura,frio,alto
73.0,33.227786266950794,11.0,,não,pintura,moderado,alto
78.0,38.21845563174994,11.0,113.0,não,pintura,moderado,alto
117.0,27.00367505497972,7.0,660.0,,montagem,moderado,alto
,29.792941856324738,7.0,885.0,não,pintura,moderado,alto
83.0,23.385480806413483,8.0,157.0,sim,pintura,moderado,baixo
118.0,14.745045108731292,,593.0,,soldagem,quente,alto
87.0,,11.0,101.0,sim,pintura,frio,baixo
83.0,16.20832366888966,7.0,585.0,sim,montagem,moderado,baixo
71.0,22.015054941807815,10.0,951.0,não,montagem,quente,alto
71.0,44.74419143474954,9.0,485.0,não,pintura,moderado,alto
77.0,45.85252986635812,7.0,661.0,sim,soldagem,quente,alto
97.0,14.66602528780082,8.0,864.0,sim,montagem,frio,alto
71.0,20.743417019325378,10.0,230.0,sim,montagem,moderado,
70.0,42.90149340551807,6.0,522.0,sim,montagem,,
97.0,46.90024371019076,9.0,949.0,não,pintura,moderado,alto
,49.96532069972116,10.0,632.0,não,montagem,,alto
91.0,20.408966661256013,7.0,641.0,não,montagem,quente,alto
79.0,20.803589289479202,7.0,314.0,não,montagem,moderado,alto
85.0,27.959623290027114,11.0,540.0,não,montagem,quente,alto
,8.0612567317834,8.0,748.0,não,montagem,quente,alto
88.0,34.905965621803354,11.0,102.0,não,soldagem,moderado,alto
91.0,39.99417801072409,6.0,573.0,sim,pintura,moderado,alto
74.0,41.15834781727327,,247.0,,soldagem,moderado,alto
91.0,0.33634183423416064,8.0,634.0,sim,pintura,frio,alto
82.0,48.97976434731536,7.0,277.0,não,pintura,quente,alto
88.0,29.28077081816984,6.0,724.0,sim,montagem,moderado,baixo
89.0,0.459883144235651,11.0,836.0,sim,pintura,quente,baixo
72.0,33.31377547917375,7.0,328.0,não,soldagem,frio,alto
87.0,14.924602423400241,8.0,602.0,sim,soldagem,quente,baixo
83.0,11.335836942941768,11.0,585.0,,soldagem,quente,baixo
106.0,49.71956262456168,9.0,776.0,sim,montagem,frio,alto
84.0,1.4121599225277393,8.0,872.0,sim,soldagem,frio,baixo
90.0,43.48659159206724,10.0,433.0,não,montagem,quente,alto
106.0,47.28644116169981,9.0,853.0,sim,,frio,alto
86.0,18.304443811954012,9.0,649.0,não,,quente,alto
108.0,23.30547617918785,9.0,186.0,sim,pintura,moderado,alto
94.0,31.98828627402049,8.0,714.0,sim,montagem,quente,
,1.1595808249417472,9.0,403.0,sim,pintura,,baixo
112.0,32.69875998197261,6.0,849.0,sim,soldagem,quente,alto
119.0,5.696103958234428,10.0,219.0,sim,montagem,frio,alto
84.0,0.542674732522147,8.0,,sim,,moderado,baixo
72.0,3.024525028470726,8.0,303.0,,soldagem,moderado,alto
99.0,10.929859206606274,8.0,564.0,sim,montagem,frio,alto
82.0,20.254850776826398,11.0,816.0,sim,soldagem,frio,baixo
76.0,44.083949243341536,11.0,483.0,sim,pintura,quente,alto
83.0,22.614763404422316,6.0,435.0,não,pintura,moderado,baixo
106.0,19.465066729064112,7.0,417.0,sim,soldagem,quente,alto
118.0,10.308490270765148,6.0,446.0,sim,,frio,alto
87.0,49.927075274988525,7.0,924.0,não,montagem,frio,alto
89.0,33.33588176451964,9.0,251.0,sim,soldagem,frio,alto
85.0,22.62668710765708,11.0,904.0,não,montagem,quente,alto
78.0,16.133288277718023,6.0,287.0,sim,pintura,moderado,baixo
117.0,23.71687678732051,9.0,300.0,sim,soldagem,quente,alto
100.0,37.76863452799264,9.0,372.0,não,pintura,quente,alto
94.0,16.248122364764185,8.0,270.0,não,,quente,alto
82.0,13.726980302501273,11.0,355.0,sim,soldagem,moderado,baixo
87.0,,9.0,314.0,não,soldagem,frio,alto
71.0,18.98214613776022,9.0,495.0,sim,pintura,frio,baixo
87.0,1.5395887781904039,9.0,871.0,não,soldagem,moderado,alto
100.0,,6.0,854.0,sim,montagem,quente,alto
89.0,47.70523317234805,10.0,104.0,sim,pintura,frio,alto
98.0,45.2637380383078,11.0,194.0,sim,soldagem,quente,alto
100.0,38.32407843752011,9.0,490.0,sim,soldagem,frio,alto
82.0,34.878787884718776,10.0,942.0,sim,montagem,frio,alto
88.0,14.960434572917054,9.0,,sim,pintura,frio,baixo
79.0,5.416977744240226,10.0,732.0,sim,,frio,baixo
113.0,22.117769538724076,6.0,917.0,sim,montagem,quente,alto
93.0,42.18900274846041,8.0,431.0,sim,pintura,frio,alto
89.0,27.101947600520106,7.0,777.0,não,pintura,quente,alto
91.0,35.56527726185934,10.0,,sim,montagem,moderado,alto
96.0,45.998239240371795,10.0,939.0,sim,pintura,quente,alto
117.0,34.0542627834561,,180.0,não,soldagem,frio,alto
110.0,3.415868515195047,9.0,919.0,sim,soldagem,quente,alto
99.0,4.655286671115921,7.0,120.0,sim,pintura,moderado,alto
105.0,4.051049150503344,11.0,226.0,sim,pintura,quente,alto
113.0,17.885410804849972,10.0,871.0,sim,montagem,moderado,
93.0,,9.0,916.0,sim,,moderado,alto
104.0,5.483750882261301,8.0,962.0,não,montagem,quente,
72.0,19.588000338328854,9.0,,não,soldagem,frio,alto
93.0,9.683990496543004,9.0,364.0,não,soldagem,moderado,alto
117.0,19.2871574419761,9.0,920.0,não,pintura,quente,alto
94.0,22.217614873031156,6.0,659.0,sim,montagem,frio,alto
72.0,0.25089784932455506,10.0,573.0,sim,soldagem,quente,baixo
89.0,34.84894735281593,10.0,354.0,não,pintura,moderado,alto
94.0,18.586282115560966,8.0,144.0,sim,pintura,moderado,alto
106.0,38.86341377594872,11.0,196.0,não,montagem,quente,alto
86.0,,8.0,839.0,sim,pintura,moderado,baixo
117.0,14.527871326683178,8.0,712.0,sim,pintura,frio,alto
96.0,13.47134362163534,9.0,539.0,,montagem,frio,alto
94.0,0.5005700081184339,9.0,476.0,não,pintura,moderado,alto
101.0,23.980167348166393,8.0,803.0,não,pintura,moderado,alto
73.0,48.18281022636663,10.0,103.0,não,montagem,frio,alto
70.0,0.6918608078256838,7.0,306.0,sim,soldagem,frio,baixo
94.0,31.073030954536073,,516.0,não,soldagem,quente,alto
87.0,42.836052906044124,11.0,232.0,não,montagem,quente,alto
110.0,39.63539748183121,10.0,545.0,não,montagem,frio,alto
110.0,14.372047876217003,9.0,573.0,não,soldagem,moderado,alto
109.0,8.753777229585424,11.0,486.0,não,pintura,,alto
82.0,10.71559120016074,8.0,835.0,não,montagem,moderado,alto
71.0,17.32330480838373,6.0,280.0,sim,montagem,frio,baixo
74.0,5.1640649376727685,8.0,717.0,não,pintura,quente,alto
95.0,13.661867239636837,11.0,531.0,não,pintura,moderado,alto
99.0,11.440763219608375,9.0,888.0,não,montagem,frio,alto
94.0,48.58761962384633,11.0,920.0,sim,soldagem,frio,alto
93.0,33.52309406744086,11.0,100.0,sim,pintura,moderado,alto
99.0,31.335694860674778,7.0,509.0,não,montagem,quente,alto
71.0,44.218429319686656,8.0,254.0,não,pintura,moderado,alto
119.0,8.791639870511558,10.0,658.0,sim,soldagem,moderado,alto
117.0,,11.0,132.0,sim,soldagem,quente,alto
113.0,43.906029462046874,9.0,312.0,não,soldagem,moderado,alto
118.0,17.61354610567362,6.0,833.0,não,montagem,moderado,alto
108.0,19.246126557880714,9.0,911.0,não,pintura,quente,alto
100.0,1.5300792722927392,8.0,440.0,sim,pintura,quente,alto
75.0,0.7536397768503456,11.0,668.0,sim,montagem,moderado,baixo
98.0,34.938537688447106,6.0,115.0,não,pintura,quente,alto
73.0,,10.0,904.0,não,pintura,frio,alto
,14.152379893039663,8.0,492.0,não,soldagem,moderado,alto
85.0,10.688250231401275,9.0,256.0,sim,soldagem,moderado,baixo
91.0,39.92070016751681,10.0,817.0,sim,montagem,quente,alto
,4.060617492188401,11.0,530.0,sim,,moderado,baixo
102.0,31.36880636218778,11.0,329.0,,montagem,moderado,alto
70.0,5.039523492173936,7.0,524.0,não,montagem,moderado,alto
92.0,48.91891197558823,7.0,909.0,sim,soldagem,moderado,alto
70.0,49.15897467802404,7.0,618.0,não,soldagem,quente,alto
,13.65712361038131,11.0,671.0,sim,pintura,,alto
113.0,31.81957309639143,10.0,140.0,sim,soldagem,frio,alto
,0.8228956660413511,7.0,,não,montagem,frio,alto
93.0,16.545475924162005,11.0,929.0,sim,soldagem,quente,alto
96.0,11.866232620901634,6.0,,sim,montagem,quente,alto
,14.649002224697677,10.0,,sim,pintura,frio,alto
89.0,20.597517687039097,6.0,828.0,sim,pintura,frio,baixo
118.0,20.824822309119817,8.0,186.0,sim,pintura,quente,alto
88.0,19.615575772390244,7.0,399.0,sim,montagem,frio,
89.0,41.124489014685004,9.0,984.0,não,soldagem,frio,alto
78.0,2.790133943216755,6.0,587.0,não,montagem,quente,baixo
98.0,16.206268481004194,7.0,337.0,não,soldagem,moderado,
87.0,1.2216459247736566,7.0,391.0,,soldagem,moderado,alto
84.0,4.035400749405127,8.0,588.0,sim,soldagem,moderado,baixo
111.0,39.579505951207416,6.0,803.0,não,pintura,quente,alto
103.0,8.254993437063114,11.0,565.0,não,montagem,frio,alto
100.0,,9.0,269.0,não,montagem,quente,alto
117.0,41.794671063902264,6.0,641.0,não,montagem,moderado,alto
85.0,35.20881876657091,11.0,617.0,não,montagem,moderado,alto
83.0,10.09478545632091,9.0,434.0,sim,montagem,frio,baixo
106.0,49.578004673296476,11.0,123.0,sim,montagem,moderado,alto
106.0,13.380358745827731,,858.0,,soldagem,quente,alto
117.0,,10.0,128.0,sim,soldagem,quente,alto
117.0,32.59374708450742,7.0,717.0,não,pintura,,alto
107.0,35.56144168492007,11.0,336.0,sim,pintura,moderado,alto
94.0,29.23498104712403,8.0,243.0,não,soldagem,moderado,alto
112.0,8.113410432817119,11.0,172.0,,montagem,frio,alto
92.0,3.7912577177630413,10.0,553.0,sim,pintura,frio,alto
71.0,46.6480423042845,11.0,689.0,não,montagem,moderado,alto
85.0,,6.0,923.0,sim,soldagem,frio,baixo
80.0,42.41983838411097,11.0,639.0,sim,soldagem,moderado,alto
84.0,8.584055162669207,10.0,106.0,não,montagem,moderado,alto
97.0,25.32657050186364,8.0,836.0,sim,pintura,moderado,
116.0,,9.0,768.0,não,pintura,,alto
80.0,19.113343525463566,10.0,768.0,sim,pintura,moderado,baixo
86.0,0.8165867807621074,11.0,672.0,não,montagem,moderado,alto
109.0,47.18617703196696,11.0,165.0,não,montagem,frio,alto
95.0,31.753407899457265,,599.0,não,soldagem,moderado,alto
101.0,,,527.0,sim,pintura,quente,alto
92.0,37.9521323283379,7.0,667.0,sim,,moderado,alto
89.0,12.235606490978185,10.0,929.0,não,montagem,frio,alto
87.0,3.682315006092546,9.0,207.0,não,,,alto
97.0,0.7258947255239845,6.0,301.0,sim,soldagem,moderado,alto
108.0,0.3570721960367951,7.0,932.0,,montagem,moderado,alto
76.0,5.3204309119337045,10.0,533.0,sim,pintura,quente,baixo
97.0,22.35641110212277,8.0,710.0,,pintura,frio,alto
88.0,,10.0,,não,soldagem,moderado,alto
88.0,25.338257346385163,7.0,581.0,não,soldagem,moderado,alto
114.0,11.631015802887944,6.0,197.0,sim,,frio,alto
119.0,,8.0,456.0,não,,moderado,alto
114.0,41.2442963404421,11.0,348.0,não,pintura,moderado,alto
96.0,30.243281773852143,6.0,661.0,sim,,frio,alto
85.0,17.6466180109548,9.0,795.0,não,soldagem,quente,alto
94.0,20.299321396236973,7.0,755.0,sim,soldagem,frio,alto
104.0,34.24342133361319,10.0,424.0,não,pintura,moderado,alto
82.0,7.794969224336073,9.0,216.0,sim,pintura,frio,baixo
99.0,5.225883504600704,9.0,560.0,sim,pintura,quente,alto
73.0,13.442860631550479,8.0,932.0,não,soldagem,frio,alto
103.0,32.324622834098264,8.0,627.0,não,soldagem,frio,alto
102.0,18.223178450934984,11.0,427.0,não,montagem,quente,alto
110.0,8.14611130953406,9.0,937.0,sim,soldagem,frio,alto
113.0,29.54279807197096,11.0,801.0,sim,pintura,quente,alto
86.0,22.216203422649265,6.0,718.0,sim,pintura,moderado,baixo
110.0,36.40830201860318,7.0,802.0,sim,soldagem,moderado,alto
77.0,35.568376020904594,9.0,207.0,sim,montagem,quente,alto
117.0,47.04958834906032,10.0,688.0,sim,pintura,quente,alto
118.0,34.257762719169435,7.0,620.0,sim,montagem,moderado,alto
72.0,35.132107260780046,11.0,778.0,sim,montagem,moderado,alto
107.0,6.748540196512626,7.0,981.0,não,montagem,frio,alto
,7.822649909418517,10.0,581.0,não,montagem,frio,alto
93.0,37.98104599952788,8.0,151.0,sim,soldagem,frio,alto
85.0,35.35772774023474,10.0,236.0,não,montagem,quente,alto
106.0,11.237679300107628,8.0,549.0,não,pintura,quente,alto
77.0,10.37185474976361,8.0,401.0,não,pintura,moderado,alto
104.0,9.60867432031236,7.0,936.0,sim,montagem,moderado,alto
70.0,9.555711736593963,8.0,826.0,sim,pintura,moderado,baixo
79.0,2.4194166522613414,7.0,,sim,soldagem,moderado,baixo
,34.721188993897115,6.0,815.0,não,montagem,frio,alto
77.0,23.717874065027733,10.0,614.0,sim,pintura,quente,baixo
94.0,2.7565567960815662,10.0,600.0,,montagem,moderado,alto
76.0,26.915069517045154,8.0,981.0,não,soldagem,moderado,alto
74.0,2.3169197691885413,8.0,257.0,não,,moderado,alto
81.0,31.96080972191062,6.0,266.0,,pintura,frio,alto
101.0,34.663289287400175,11.0,835.0,não,,quente,alto
117.0,37.29065281368833,6.0,722.0,não,soldagem,frio,alto
111.0,25.56609766885776,11.0,276.0,não,montagem,moderado,alto
